"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"P0_MN008","1303","201901161200","991.5","0","3"
"P0_MN008","1303","201901161300","990.7","0","3"
"P0_MN008","1303","201901161400","989.6","0","3"
"P0_MN008","1303","201901161500","988.7","0","3"
"P0_MN008","1303","201901161600","988.1","0","3"
"P0_MN008","1303","201901161700","987.1","0","3"
"P0_MN008","1303","201901161800","986.7","0","3"
"P0_MN008","1303","201901161900","986.3","0","3"
"P0_MN008","1303","201901162000","985.7","0","3"
"P0_MN008","1303","201901162100","985.2","0","3"
"P0_MN008","1303","201901162200","984.7","0","3"
"P0_MN008","1303","201901162300","984.4","0","3"
"P0_MN008","1303","201901170000","984.1","0","3"
"P0_MN008","1303","201901170100","984.1","0","3"
"P0_MN008","1303","201901170200","984.2","0","3"
"P0_MN008","1303","201901170300","984.7","0","3"
"P0_MN008","1303","201901170400","984.3","0","3"
"P0_MN008","1303","201901170500","984.3","0","3"
"P0_MN008","1303","201901170600","984.2","0","3"
"P0_MN008","1303","201901170700","984.1","0","3"
"P0_MN008","1303","201901170800","984.1","0","3"
"P0_MN008","1303","201901170900","984.1","0","3"
"P0_MN008","1303","201901171000","983.5","0","3"
"P0_MN008","1303","201901171100","983.3","0","3"
"P0_MN008","1303","201901171200","983.3","0","3"
"P0_MN008","1303","201901171300","983.9","0","3"
"P0_MN008","1303","201901171400","984.8","0","3"
"P0_MN008","1303","201901171500","986.1","0","3"
"P0_MN008","1303","201901171600","987.1","0","3"
"P0_MN008","1303","201901171700","988.1","0","3"
"P0_MN008","1303","201901171800","989","0","3"
"P0_MN008","1303","201901171900","989.9","0","3"
"P0_MN008","1303","201901172000","991.2","0","3"
"P0_MN008","1303","201901172100","992.4","0","3"
"P0_MN008","1303","201901172200","993.4","0","3"
"P0_MN008","1303","201901172300","994.4","0","3"
"P0_MN008","1303","201901180000","994.9","0","3"
"P0_MN008","1303","201901180100","995.6","0","3"
"P0_MN008","1303","201901180200","996.7","0","3"
"P0_MN008","1303","201901180300","997.7","0","3"
"P0_MN008","1303","201901180400","998.5","0","3"
"P0_MN008","1303","201901180500","999.2","0","3"
"P0_MN008","1303","201901180600","999.8","0","3"
"P0_MN008","1303","201901180700","1000.5","0","3"
"P0_MN008","1303","201901180800","1001","0","3"
"P0_MN008","1303","201901180900","1001.6","0","3"
"P0_MN008","1303","201901181000","1002.3","0","3"
"P0_MN008","1303","201901181100","1002.7","0","3"
"P0_MN008","1303","201901181200","1002.5","0","3"
"P0_MN008","1303","201901181300","1002.2","0","3"
"P0_MN008","1303","201901181400","1002","0","3"
"P0_MN008","1303","201901181500","1002.1","0","3"
"P0_MN008","1303","201901181600","1002.1","0","3"
"P0_MN008","1303","201901181700","1001.9","0","3"
"P0_MN008","1303","201901181800","1001.8","0","3"
"P0_MN008","1303","201901181900","1001.8","0","3"
"P0_MN008","1303","201901182000","1001.6","0","3"
"P0_MN008","1303","201901182100","1001.5","0","3"
"P0_MN008","1303","201901182200","1001.5","0","3"
"P0_MN008","1303","201901182300","1001.6","0","3"
