"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TE05_MN002","1303","201901080100","6","0","3"
"TE05_MN002","1303","201901080200","5.4","0","3"
"TE05_MN002","1303","201901080300","5.1","0","3"
"TE05_MN002","1303","201901080400","4.9","0","3"
"TE05_MN002","1303","201901080500","4.7","0","3"
"TE05_MN002","1303","201901080600","4.7","0","3"
"TE05_MN002","1303","201901080700","4.7","0","3"
"TE05_MN002","1303","201901080800","4.6","0","3"
"TE05_MN002","1303","201901080900","4.7","0","3"
"TE05_MN002","1303","201901081000","4.9","0","3"
"TE05_MN002","1303","201901081100","5.2","0","3"
"TE05_MN002","1303","201901081200","5.4","0","3"
"TE05_MN002","1303","201901081300","6.1","0","3"
"TE05_MN002","1303","201901081400","5.8","0","3"
"TE05_MN002","1303","201901081500","5.3","0","3"
"TE05_MN002","1303","201901081600","5","0","3"
"TE05_MN002","1303","201901081700","4.7","0","3"
"TE05_MN002","1303","201901081800","4.5","0","3"
"TE05_MN002","1303","201901081900","4.2","0","3"
"TE05_MN002","1303","201901082000","3.9","0","3"
"TE05_MN002","1303","201901082100","4","0","3"
"TE05_MN002","1303","201901082200","4","0","3"
"TE05_MN002","1303","201901082300","3.9","0","3"
"TE05_MN002","1303","201901090000","3.9","0","3"
"TE05_MN002","1303","201901090100","3.7","0","3"
"TE05_MN002","1303","201901090200","3.5","0","3"
"TE05_MN002","1303","201901090300","3.6","0","3"
"TE05_MN002","1303","201901090400","3.2","0","3"
"TE05_MN002","1303","201901090500","3.1","0","3"
"TE05_MN002","1303","201901090600","2.6","0","3"
"TE05_MN002","1303","201901090700","2.5","0","3"
"TE05_MN002","1303","201901090800","2","0","3"
"TE05_MN002","1303","201901090900","2.2","0","3"
"TE05_MN002","1303","201901091000","3.3","0","3"
"TE05_MN002","1303","201901091100","4.4","0","3"
"TE05_MN002","1303","201901091200","4.7","0","3"
"TE05_MN002","1303","201901091300","4.5","0","3"
