Zeitstempel,airPressure,airTemperature,cloudCoverage,windVelocity,precipitationAmount,relativeHumidity,numOfRentedBikes,dayOfTheWeek,isWeekend,hour
2019-03-28 12:00:00,1017.5,10.8,8,1.5,0.0,63,3.0,3,0,12
2019-03-28 13:00:00,1017.2,11.3,7,1.2,0.0,58,7.0,3,0,13
2019-03-28 14:00:00,1016.9,11.2,8,1.6,0.0,62,5.0,3,0,14
2019-03-28 15:00:00,1016.7,11.2,8,0.7,0.0,56,5.0,3,0,15
2019-03-28 16:00:00,1016.4,11.3,8,0.5,0.0,57,3.0,3,0,16
2019-03-28 17:00:00,1016.3,11.0,8,0.7,0.0,59,5.0,3,0,17
2019-03-28 18:00:00,1016.4,10.7,8,1.3,0.0,60,5.0,3,0,18
2019-03-28 19:00:00,1016.5,10.3,8,1.0,0.0,61,4.0,3,0,19
2019-03-28 20:00:00,1016.4,9.1,7,1.2,0.0,66,3.0,3,0,20
2019-03-28 21:00:00,1016.4,9.2,3,1.5,0.0,65,0.0,3,0,21
2019-03-28 22:00:00,1016.6,9.1,0,1.4,0.0,66,5.0,3,0,22
2019-03-28 23:00:00,1016.4,8.5,0,1.2,0.0,69,3.0,3,0,23
2019-03-29 00:00:00,1016.3,7.9,0,2.1,0.0,71,1.0,4,0,0
2019-03-29 01:00:00,1015.8,7.0,0,2.8,0.0,75,0.0,4,0,1
2019-03-29 02:00:00,1015.2,7.0,0,2.8,0.0,76,1.0,4,0,2
2019-03-29 03:00:00,1014.7,6.1,0,1.7,0.0,80,0.0,4,0,3
2019-03-29 04:00:00,1014.8,6.1,0,0.9,0.0,80,1.0,4,0,4
2019-03-29 05:00:00,1014.6,5.1,0,1.3,0.0,83,0.0,4,0,5
2019-03-29 06:00:00,1014.5,5.7,0,0.9,0.0,83,3.0,4,0,6
2019-03-29 07:00:00,1014.4,8.2,0,1.0,0.0,72,3.0,4,0,7
2019-03-29 08:00:00,1014.4,10.9,0,1.3,0.0,66,5.0,4,0,8
2019-03-29 09:00:00,1014.4,12.4,0,3.0,0.0,63,8.0,4,0,9
2019-03-29 10:00:00,1014.0,13.6,0,3.1,0.0,59,5.0,4,0,10
2019-03-29 11:00:00,1013.2,14.8,0,2.2,0.0,56,7.0,4,0,11
2019-03-29 12:00:00,1012.4,15.5,0,2.0,0.0,45,7.0,4,0,12
2019-03-29 13:00:00,1011.6,16.0,0,2.5,0.0,40,7.0,4,0,13
2019-03-29 14:00:00,1010.7,17.1,0,1.8,0.0,37,10.0,4,0,14
2019-03-29 15:00:00,1009.9,16.9,0,3.2,0.0,43,5.0,4,0,15
2019-03-29 16:00:00,1009.0,17.1,0,2.8,0.0,39,7.0,4,0,16
2019-03-29 17:00:00,1008.4,17.1,0,1.1,0.0,39,6.0,4,0,17
2019-03-29 18:00:00,1008.4,15.9,0,1.8,0.0,42,10.0,4,0,18
2019-03-29 19:00:00,1008.5,15.0,0,1.9,0.0,45,2.0,4,0,19
2019-03-29 20:00:00,1008.5,13.3,0,1.9,0.0,54,4.0,4,0,20
2019-03-29 21:00:00,1008.2,12.1,0,2.3,0.0,57,3.0,4,0,21
2019-03-29 22:00:00,1008.0,12.1,0,2.6,0.0,52,6.0,4,0,22
2019-03-29 23:00:00,1007.6,11.3,0,2.5,0.0,54,2.0,4,0,23
2019-03-30 00:00:00,1007.1,11.6,0,2.2,0.0,55,5.0,5,1,0
2019-03-30 01:00:00,1006.7,11.1,0,2.8,0.0,55,4.0,5,1,1
2019-03-30 02:00:00,1006.1,10.6,0,2.5,0.0,56,1.0,5,1,2
2019-03-30 03:00:00,1005.8,10.2,0,2.3,0.0,58,0.0,5,1,3
2019-03-30 04:00:00,1005.4,9.8,0,2.4,0.0,59,2.0,5,1,4
2019-03-30 05:00:00,1005.0,9.6,0,2.3,0.0,60,0.0,5,1,5
2019-03-30 06:00:00,1004.8,10.0,0,2.4,0.0,59,2.0,5,1,6
2019-03-30 07:00:00,1004.5,11.4,0,2.0,0.0,57,1.0,5,1,7
2019-03-30 08:00:00,1004.6,12.5,0,3.9,0.0,50,4.0,5,1,8
2019-03-30 09:00:00,1004.7,13.8,0,3.3,0.0,45,2.0,5,1,9
2019-03-30 10:00:00,1004.4,14.9,0,3.7,0.0,47,8.0,5,1,10
2019-04-01 06:00:00,1005.5,1.4,0,4.6,0.0,74,6.0,0,0,6
2019-04-01 07:00:00,1005.6,3.0,0,3.2,0.0,68,4.0,0,0,7
2019-04-01 08:00:00,1005.3,5.8,0,2.6,0.0,59,3.0,0,0,8
2019-04-01 09:00:00,1005.2,7.5,0,3.6,0.0,52,12.0,0,0,9
2019-04-01 10:00:00,1004.6,9.8,0,3.4,0.0,50,5.0,0,0,10
2019-04-01 11:00:00,1004.0,10.5,0,3.6,0.0,46,3.0,0,0,11
2019-04-01 12:00:00,1003.2,12.2,0,3.8,0.0,45,6.0,0,0,12
2019-04-01 13:00:00,1002.5,13.4,0,3.6,0.0,44,7.0,0,0,13
2019-04-01 14:00:00,1001.4,14.1,0,3.2,0.0,42,9.0,0,0,14
2019-04-01 15:00:00,1000.5,14.3,0,3.2,0.0,39,4.0,0,0,15
2019-04-01 16:00:00,999.7,14.6,0,3.2,0.0,42,12.0,0,0,16
2019-04-01 17:00:00,999.2,13.9,0,2.4,0.0,42,5.0,0,0,17
2019-04-01 18:00:00,999.0,12.8,0,2.4,0.0,45,6.0,0,0,18
2019-04-01 19:00:00,998.7,11.4,0,2.5,0.0,48,4.0,0,0,19
2019-04-01 20:00:00,998.5,10.5,0,1.8,0.0,51,1.0,0,0,20
2019-04-01 21:00:00,998.0,9.3,0,2.3,0.0,55,5.0,0,0,21
2019-04-01 22:00:00,997.4,9.1,0,2.9,0.0,58,4.0,0,0,22
2019-04-01 23:00:00,996.8,10.0,0,3.1,0.0,56,1.0,0,0,23
2019-04-02 00:00:00,996.2,9.6,1,2.5,0.0,58,2.0,1,0,0
2019-04-02 01:00:00,995.6,9.9,3,2.1,0.0,56,1.0,1,0,1
2019-04-02 02:00:00,994.8,10.2,0,3.5,0.0,57,0.0,1,0,2
2019-04-02 03:00:00,994.0,10.1,0,4.9,0.0,59,10.0,1,0,3
2019-04-02 04:00:00,993.1,9.7,2,4.6,0.0,61,0.0,1,0,4
2019-04-02 05:00:00,992.4,9.5,8,4.6,0.0,63,11.0,1,0,5
2019-04-02 06:00:00,992.0,10.0,7,4.5,0.0,63,11.0,1,0,6
2019-04-02 07:00:00,991.3,10.9,8,4.4,0.0,62,8.0,1,0,7
2019-04-02 08:00:00,990.6,11.5,8,5.1,0.0,60,12.0,1,0,8
2019-04-02 09:00:00,989.8,12.8,3,5.0,0.0,58,3.0,1,0,9
2019-04-02 10:00:00,989.4,13.1,8,4.5,0.0,58,3.0,1,0,10
2019-04-02 11:00:00,989.2,13.0,7,5.2,0.0,60,7.0,1,0,11
2019-04-02 12:00:00,988.9,11.7,7,3.7,0.2,71,2.0,1,0,12
2019-04-02 13:00:00,988.1,10.6,8,2.4,0.8,82,1.0,1,0,13
2019-04-02 14:00:00,987.3,10.3,8,3.2,1.2,87,3.0,1,0,14
2019-04-02 15:00:00,986.0,11.2,8,2.9,0.2,82,7.0,1,0,15
2019-04-02 16:00:00,985.2,13.1,4,2.7,0.0,74,7.0,1,0,16
2019-04-02 17:00:00,985.1,13.8,8,3.6,0.0,62,5.0,1,0,17
2019-04-02 18:00:00,985.2,12.6,8,4.0,0.0,63,3.0,1,0,18
2019-04-02 19:00:00,986.1,10.5,7,3.6,0.0,67,4.0,1,0,19
2019-04-02 20:00:00,986.4,8.5,7,2.6,1.2,89,3.0,1,0,20
2019-04-02 21:00:00,985.5,8.3,7,4.7,1.0,88,1.0,1,0,21
2019-04-02 22:00:00,985.6,8.1,7,2.6,0.0,87,2.0,1,0,22
2019-04-02 23:00:00,985.8,8.5,7,2.9,0.0,84,0.0,1,0,23
2019-04-03 00:00:00,985.7,8.2,7,3.9,0.0,86,0.0,2,0,0
2019-04-03 01:00:00,985.4,7.5,7,3.0,0.1,90,1.0,2,0,1
2019-04-03 02:00:00,985.5,6.8,8,2.4,0.0,86,0.0,2,0,2
2019-04-03 03:00:00,985.3,6.4,8,2.9,0.0,84,0.0,2,0,3
2019-04-03 04:00:00,985.2,6.3,8,1.9,0.0,84,1.0,2,0,4
2019-04-03 05:00:00,984.8,6.2,8,2.2,0.0,83,8.0,2,0,5
2019-04-03 06:00:00,985.0,5.8,7,1.3,0.0,87,5.0,2,0,6
2019-04-03 07:00:00,985.2,5.6,8,1.4,0.3,88,2.0,2,0,7
2019-04-03 08:00:00,985.3,5.5,8,0.8,0.6,86,1.0,2,0,8
2019-04-03 09:00:00,985.2,5.9,5,0.7,0.0,90,1.0,2,0,9
2019-04-03 10:00:00,985.2,6.7,8,1.2,0.0,83,2.0,2,0,10
2019-04-03 11:00:00,984.7,7.4,8,1.0,0.0,83,2.0,2,0,11
2019-04-03 12:00:00,984.2,7.5,8,2.3,0.0,79,4.0,2,0,12
2019-04-03 13:00:00,984.0,8.1,7,2.0,0.0,78,4.0,2,0,13
2019-04-03 14:00:00,983.3,8.6,7,2.8,0.0,68,6.0,2,0,14
2019-04-03 15:00:00,983.3,8.5,7,2.4,0.0,68,3.0,2,0,15
2019-04-03 16:00:00,983.0,8.4,7,2.3,0.0,69,3.0,2,0,16
2019-04-03 17:00:00,982.8,7.9,7,3.5,0.0,73,6.0,2,0,17
2019-04-03 18:00:00,982.7,7.4,4,3.3,0.0,72,4.0,2,0,18
2019-04-03 19:00:00,982.9,6.8,7,3.0,0.0,78,6.0,2,0,19
2019-04-03 20:00:00,983.3,6.6,3,3.9,0.0,77,2.0,2,0,20
2019-04-03 21:00:00,983.0,6.4,6,3.0,0.0,80,2.0,2,0,21
2019-04-03 22:00:00,982.7,6.0,8,3.0,0.0,81,4.0,2,0,22
2019-04-03 23:00:00,982.9,5.8,8,2.7,0.0,82,0.0,2,0,23
2019-04-04 00:00:00,982.4,5.4,8,1.9,0.0,83,0.0,3,0,0
2019-04-04 01:00:00,982.1,4.9,8,2.1,0.0,84,0.0,3,0,1
2019-04-04 02:00:00,981.7,4.7,8,2.2,0.0,86,0.0,3,0,2
2019-04-04 03:00:00,981.1,4.5,8,1.8,0.0,86,0.0,3,0,3
2019-04-04 04:00:00,981.3,4.5,8,1.2,0.0,86,5.0,3,0,4
2019-04-04 05:00:00,981.0,4.6,8,1.0,0.0,85,8.0,3,0,5
2019-04-04 06:00:00,981.5,4.6,8,1.3,0.0,85,8.0,3,0,6
2019-04-04 07:00:00,981.8,4.9,7,1.0,0.0,86,5.0,3,0,7
2019-04-04 08:00:00,982.1,5.6,1,0.6,0.0,83,5.0,3,0,8
2019-04-04 09:00:00,982.2,6.2,2,0.1,0.0,78,6.0,3,0,9
2019-04-04 10:00:00,982.3,5.9,7,1.4,0.1,83,2.0,3,0,10
2019-04-04 11:00:00,982.3,6.3,4,2.1,0.5,78,2.0,3,0,11
2019-04-04 12:00:00,982.7,6.2,7,2.1,0.1,79,6.0,3,0,12
2019-04-04 13:00:00,983.1,5.4,8,3.3,0.1,86,6.0,3,0,13
2019-04-04 14:00:00,983.7,5.7,7,2.3,0.2,84,4.0,3,0,14
2019-04-04 15:00:00,984.0,5.8,4,1.5,0.3,84,4.0,3,0,15
2019-04-04 16:00:00,984.3,6.0,5,1.9,0.1,73,9.0,3,0,16
2019-04-04 17:00:00,984.5,6.1,8,2.4,0.0,75,6.0,3,0,17
2019-04-04 18:00:00,985.6,5.8,8,1.2,0.0,74,5.0,3,0,18
2019-04-04 19:00:00,986.1,5.4,8,1.0,0.0,76,3.0,3,0,19
2019-04-04 20:00:00,986.3,5.1,8,1.5,0.0,81,1.0,3,0,20
2019-04-04 21:00:00,986.7,4.7,8,0.8,0.0,83,3.0,3,0,21
2019-04-04 22:00:00,987.0,4.9,8,0.0,0.0,83,2.0,3,0,22
2019-04-04 23:00:00,987.3,4.3,8,0.8,0.0,86,4.0,3,0,23
2019-04-05 00:00:00,987.6,3.9,8,1.0,0.0,89,2.0,4,0,0
2019-04-05 01:00:00,987.6,4.1,8,1.1,0.0,90,0.0,4,0,1
2019-04-05 02:00:00,987.9,4.3,8,0.7,0.0,86,0.0,4,0,2
2019-04-05 03:00:00,987.7,4.1,8,1.2,0.0,90,7.0,4,0,3
2019-04-05 04:00:00,988.1,4.4,8,1.4,0.0,89,5.0,4,0,4
2019-04-05 05:00:00,988.4,4.2,8,1.0,0.0,90,3.0,4,0,5
2019-04-05 06:00:00,988.7,4.2,7,1.2,0.0,92,7.0,4,0,6
2019-04-05 07:00:00,988.8,5.1,8,1.1,0.0,88,6.0,4,0,7
2019-04-05 08:00:00,989.0,5.8,7,2.2,0.0,84,9.0,4,0,8
2019-04-05 09:00:00,989.2,6.5,8,3.0,0.0,78,3.0,4,0,9
2019-04-05 10:00:00,989.2,7.1,7,1.8,0.0,76,4.0,4,0,10
2019-04-05 11:00:00,989.1,8.0,8,2.4,0.0,71,3.0,4,0,11
2019-04-05 12:00:00,989.0,7.9,8,3.3,0.0,71,5.0,4,0,12
2019-04-05 13:00:00,988.6,8.2,8,3.2,0.0,71,7.0,4,0,13
2019-04-05 14:00:00,988.2,8.4,8,3.0,0.0,73,6.0,4,0,14
2019-04-05 15:00:00,987.9,7.7,8,3.5,0.0,78,5.0,4,0,15
2019-04-05 16:00:00,987.7,7.4,8,3.3,0.0,79,4.0,4,0,16
2019-04-05 17:00:00,987.9,7.1,8,3.0,0.0,82,7.0,4,0,17
2019-04-05 18:00:00,987.9,6.8,8,3.3,0.0,85,3.0,4,0,18
2019-04-05 19:00:00,988.4,6.4,8,2.6,0.0,91,5.0,4,0,19
2019-04-05 20:00:00,988.4,6.5,7,2.9,0.0,91,3.0,4,0,20
2019-04-05 21:00:00,988.1,6.6,8,3.4,0.0,90,2.0,4,0,21
2019-04-05 22:00:00,987.9,6.6,8,3.7,0.0,89,2.0,4,0,22
2019-04-05 23:00:00,987.9,6.6,8,2.5,0.0,90,4.0,4,0,23
2019-04-06 00:00:00,987.7,6.6,8,3.0,0.0,90,4.0,5,1,0
2019-04-06 01:00:00,987.5,6.7,8,3.1,0.0,89,2.0,5,1,1
2019-04-06 02:00:00,987.2,6.8,8,2.6,0.0,89,1.0,5,1,2
2019-04-06 03:00:00,987.2,6.9,8,2.0,0.0,90,2.0,5,1,3
2019-04-06 04:00:00,987.2,6.9,8,2.1,0.0,90,1.0,5,1,4
2019-04-06 05:00:00,987.4,7.0,7,2.1,0.0,90,0.0,5,1,5
2019-04-06 06:00:00,987.7,7.1,8,2.3,0.0,90,2.0,5,1,6
2019-04-06 07:00:00,987.9,7.5,8,1.4,0.0,88,1.0,5,1,7
2019-04-06 08:00:00,988.1,8.2,8,2.1,0.0,86,6.0,5,1,8
2019-04-06 09:00:00,987.9,9.5,8,1.8,0.0,80,1.0,5,1,9
2019-04-06 10:00:00,987.8,10.3,8,2.2,0.0,74,4.0,5,1,10
2019-04-06 11:00:00,987.8,10.9,8,2.0,0.0,74,3.0,5,1,11
2019-04-06 12:00:00,987.4,12.5,7,3.2,0.0,67,2.0,5,1,12
2019-04-06 13:00:00,987.2,13.7,6,3.0,0.0,62,7.0,5,1,13
2019-04-06 14:00:00,986.9,14.5,7,3.0,0.0,61,4.0,5,1,14
2019-04-06 15:00:00,986.9,15.3,7,2.6,0.0,57,11.0,5,1,15
2019-04-06 16:00:00,986.7,16.0,7,3.0,0.0,52,4.0,5,1,16
2019-04-06 17:00:00,986.6,16.1,6,1.1,0.0,55,5.0,5,1,17
2019-04-06 18:00:00,986.7,14.6,7,2.3,0.0,67,4.0,5,1,18
2019-04-06 19:00:00,986.9,13.7,6,3.0,0.0,71,3.0,5,1,19
2019-04-06 20:00:00,987.1,13.1,4,3.0,0.0,73,4.0,5,1,20
2019-04-06 21:00:00,986.8,12.6,8,3.3,0.0,75,3.0,5,1,21
2019-04-06 22:00:00,986.8,12.3,7,2.7,0.0,77,8.0,5,1,22
2019-04-06 23:00:00,986.7,12.9,7,3.2,0.0,73,3.0,5,1,23
2019-04-07 00:00:00,986.4,11.9,8,2.6,0.0,77,5.0,6,1,0
2019-04-07 01:00:00,986.4,12.0,8,3.3,0.0,75,2.0,6,1,1
2019-04-07 02:00:00,986.3,11.6,8,2.8,0.0,77,2.0,6,1,2
2019-04-07 03:00:00,986.2,11.2,6,3.0,0.0,77,0.0,6,1,3
2019-04-07 04:00:00,986.2,10.8,7,2.9,0.0,77,1.0,6,1,4
2019-04-07 05:00:00,986.4,10.0,3,2.8,0.0,80,1.0,6,1,5
2019-04-07 06:00:00,986.8,9.9,1,1.9,0.0,79,2.0,6,1,6
2019-04-07 07:00:00,987.2,12.4,0,2.5,0.0,68,3.0,6,1,7
2019-04-07 08:00:00,987.5,13.2,5,2.9,0.0,65,4.0,6,1,8
2019-04-07 09:00:00,987.7,15.6,6,3.3,0.0,52,5.0,6,1,9
2019-04-07 10:00:00,987.8,17.2,2,4.2,0.0,41,12.0,6,1,10
2019-04-07 11:00:00,987.8,18.0,0,4.3,0.0,20,10.0,6,1,11
2019-04-07 12:00:00,987.7,18.6,0,5.5,0.0,25,12.0,6,1,12
2019-04-07 13:00:00,987.6,18.7,1,6.3,0.0,25,12.0,6,1,13
2019-04-07 14:00:00,987.6,18.8,0,4.7,0.0,24,11.0,6,1,14
2019-04-07 15:00:00,987.6,19.3,2,4.5,0.0,21,12.0,6,1,15
2019-04-07 16:00:00,987.7,19.2,1,3.7,0.0,22,10.0,6,1,16
2019-04-07 17:00:00,988.0,18.6,3,4.0,0.0,13,6.0,6,1,17
2019-04-07 18:00:00,988.4,17.6,2,3.1,0.0,21,5.0,6,1,18
2019-04-07 19:00:00,989.2,16.9,6,2.6,0.0,25,6.0,6,1,19
2019-04-07 20:00:00,989.7,16.1,6,2.2,0.0,37,1.0,6,1,20
2019-04-07 21:00:00,989.8,15.1,0,2.3,0.0,42,1.0,6,1,21
2019-04-07 22:00:00,989.9,14.4,0,2.2,0.0,45,0.0,6,1,22
2019-04-07 23:00:00,990.0,13.3,0,2.3,0.0,37,1.0,6,1,23
2019-04-08 00:00:00,990.1,12.0,0,2.2,0.0,51,0.0,0,0,0
2019-04-08 01:00:00,990.1,12.4,0,2.4,0.0,48,0.0,0,0,1
2019-04-08 02:00:00,990.2,12.1,0,2.3,0.0,47,0.0,0,0,2
2019-04-08 03:00:00,990.5,9.8,0,2.1,0.0,56,6.0,0,0,3
2019-04-08 04:00:00,990.7,9.5,0,1.9,0.0,76,12.0,0,0,4
2019-04-08 05:00:00,991.0,10.7,0,2.3,0.0,69,2.0,0,0,5
2019-04-08 06:00:00,991.5,8.7,6,1.4,0.0,79,9.0,0,0,6
2019-04-08 07:00:00,991.8,10.2,0,1.2,0.0,76,10.0,0,0,7
2019-04-08 08:00:00,992.0,13.0,0,1.2,0.0,64,8.0,0,0,8
2019-04-08 09:00:00,992.1,15.8,2,1.3,0.0,48,6.0,0,0,9
2019-04-08 10:00:00,992.0,17.0,5,1.9,0.0,27,4.0,0,0,10
2019-04-08 11:00:00,991.7,17.2,1,2.6,0.0,34,6.0,0,0,11
2019-04-08 12:00:00,992.1,15.9,7,3.9,0.0,36,3.0,0,0,12
2019-04-08 13:00:00,992.0,16.7,8,2.0,0.0,39,14.0,0,0,13
2019-04-08 14:00:00,991.7,17.5,7,2.5,0.0,37,8.0,0,0,14
2019-04-08 15:00:00,991.6,17.9,7,2.2,0.0,39,12.0,0,0,15
2019-04-08 16:00:00,991.5,18.0,7,1.3,0.0,31,10.0,0,0,16
2019-04-08 17:00:00,991.8,15.8,7,2.6,0.0,50,9.0,0,0,17
2019-04-08 18:00:00,991.9,16.1,7,0.4,0.0,45,1.0,0,0,18
2019-04-08 19:00:00,992.6,16.5,8,1.4,0.0,32,1.0,0,0,19
2019-04-08 20:00:00,992.9,14.7,8,0.9,0.0,52,4.0,0,0,20
2019-04-08 21:00:00,992.8,14.8,8,2.0,0.0,35,4.0,0,0,21
2019-04-08 22:00:00,993.0,14.0,7,2.9,0.0,45,1.0,0,0,22
2019-04-08 23:00:00,993.1,13.3,8,3.1,0.0,50,3.0,0,0,23
2019-04-09 00:00:00,993.1,12.5,8,3.7,0.0,62,0.0,1,0,0
2019-04-09 01:00:00,993.1,11.3,7,3.9,0.0,64,0.0,1,0,1
2019-04-09 02:00:00,992.9,10.2,6,4.8,0.0,68,0.0,1,0,2
2019-04-09 03:00:00,992.8,8.6,2,4.4,0.0,74,8.0,1,0,3
2019-04-09 04:00:00,992.9,7.6,0,3.9,0.0,76,5.0,1,0,4
2019-04-09 05:00:00,993.2,6.8,0,3.4,0.0,78,8.0,1,0,5
2019-04-09 06:00:00,993.4,6.8,4,4.7,0.0,80,14.0,1,0,6
2019-04-09 07:00:00,993.6,7.3,7,4.6,0.0,77,10.0,1,0,7
2019-04-09 08:00:00,994.0,8.2,5,3.4,0.0,72,7.0,1,0,8
2019-04-09 09:00:00,994.1,8.6,3,4.8,0.0,69,6.0,1,0,9
2019-04-09 10:00:00,994.1,11.0,7,5.6,0.0,62,3.0,1,0,10
2019-04-09 11:00:00,993.8,11.5,7,5.5,0.0,56,6.0,1,0,11
2019-04-09 12:00:00,993.7,12.4,8,5.6,0.0,52,11.0,1,0,12
2019-04-09 13:00:00,993.7,14.9,7,4.7,0.0,48,5.0,1,0,13
2019-04-09 14:00:00,993.2,14.1,3,7.0,0.0,47,8.0,1,0,14
2019-04-09 15:00:00,993.2,14.2,8,5.8,0.0,49,14.0,1,0,15
2019-04-09 16:00:00,993.3,13.1,5,6.7,0.0,50,11.0,1,0,16
2019-04-09 17:00:00,993.4,12.6,8,6.4,0.0,48,8.0,1,0,17
2019-04-09 18:00:00,993.6,11.8,8,6.3,0.0,54,6.0,1,0,18
2019-04-09 19:00:00,994.0,11.0,8,4.5,0.0,59,4.0,1,0,19
2019-04-09 20:00:00,994.4,10.5,8,5.4,0.0,59,3.0,1,0,20
2019-04-09 21:00:00,994.6,9.8,8,4.4,0.0,57,5.0,1,0,21
2019-04-09 22:00:00,994.7,9.0,8,3.7,0.0,57,0.0,1,0,22
2019-04-09 23:00:00,995.0,8.3,8,4.5,0.0,46,0.0,1,0,23
2019-04-10 00:00:00,995.1,7.1,8,4.6,0.0,52,0.0,2,0,0
2019-04-10 01:00:00,995.3,6.2,8,4.2,0.0,58,1.0,2,0,1
2019-04-10 02:00:00,995.2,5.9,8,4.6,0.0,56,1.0,2,0,2
2019-04-10 03:00:00,995.3,4.7,8,5.6,0.0,63,7.0,2,0,3
2019-04-10 04:00:00,995.5,3.7,8,5.8,0.0,65,5.0,2,0,4
2019-04-10 05:00:00,995.9,2.9,1,4.2,0.0,73,8.0,2,0,5
2019-04-10 06:00:00,996.7,2.8,0,4.5,0.0,71,7.0,2,0,6
2019-04-10 07:00:00,997.0,3.5,0,5.0,0.0,66,15.0,2,0,7
2019-04-10 08:00:00,997.4,5.3,0,4.3,0.0,61,5.0,2,0,8
2019-04-10 09:00:00,997.7,6.6,2,5.0,0.0,57,12.0,2,0,9
2019-04-10 10:00:00,997.7,8.2,7,5.5,0.0,52,6.0,2,0,10
2019-04-10 11:00:00,997.6,9.8,4,5.7,0.0,49,10.0,2,0,11
2019-04-10 12:00:00,997.8,10.4,0,6.4,0.0,48,10.0,2,0,12
2019-04-10 13:00:00,997.9,10.2,0,6.5,0.0,46,12.0,2,0,13
2019-04-10 14:00:00,997.9,11.1,0,5.4,0.0,45,4.0,2,0,14
2019-04-10 15:00:00,998.2,10.7,0,6.2,0.0,43,13.0,2,0,15
2019-04-10 16:00:00,998.6,10.3,0,6.0,0.0,41,8.0,2,0,16
2019-04-10 17:00:00,999.0,9.6,0,6.0,0.0,41,7.0,2,0,17
2019-04-10 18:00:00,999.4,8.7,0,5.3,0.0,45,1.0,2,0,18
2019-04-10 19:00:00,1000.2,7.8,0,4.7,0.0,48,2.0,2,0,19
2019-04-10 20:00:00,1000.7,7.0,0,4.4,0.0,48,2.0,2,0,20
2019-04-10 21:00:00,1001.2,6.4,0,5.4,0.0,49,2.0,2,0,21
2019-04-10 22:00:00,1001.6,5.7,0,4.7,0.0,51,4.0,2,0,22
2019-04-10 23:00:00,1001.8,4.8,0,3.9,0.0,53,0.0,2,0,23
2019-04-11 00:00:00,1002.2,4.0,0,2.4,0.0,57,1.0,3,0,0
2019-04-11 01:00:00,1002.5,3.1,0,2.1,0.0,62,0.0,3,0,1
2019-04-11 02:00:00,1002.7,2.7,0,3.9,0.0,64,0.0,3,0,2
2019-04-11 03:00:00,1002.9,1.7,0,3.8,0.0,68,3.0,3,0,3
2019-04-11 04:00:00,1003.1,1.3,0,3.5,0.0,70,1.0,3,0,4
2019-04-11 05:00:00,1003.7,1.0,0,3.3,0.0,72,7.0,3,0,5
2019-04-11 06:00:00,1004.1,1.4,0,2.6,0.0,69,12.0,3,0,6
2019-04-11 07:00:00,1004.5,3.2,0,3.1,0.0,63,12.0,3,0,7
2019-04-11 08:00:00,1004.7,5.2,0,3.2,0.0,57,13.0,3,0,8
2019-04-11 09:00:00,1005.0,7.3,0,3.1,0.0,51,6.0,3,0,9
2019-04-11 10:00:00,1004.9,8.1,0,3.6,0.0,42,5.0,3,0,10
2019-04-11 11:00:00,1004.9,9.3,5,4.4,0.0,41,2.0,3,0,11
2019-04-11 12:00:00,1004.9,9.2,4,5.5,0.0,43,3.0,3,0,12
2019-04-11 13:00:00,1004.9,9.2,2,5.4,0.0,40,12.0,3,0,13
2019-04-11 14:00:00,1004.6,9.3,5,4.4,0.0,39,11.0,3,0,14
2019-04-11 15:00:00,1004.5,8.6,2,5.5,0.0,39,7.0,3,0,15
2019-04-11 16:00:00,1004.4,9.0,3,4.6,0.0,39,6.0,3,0,16
2019-04-11 17:00:00,1004.5,8.2,1,4.3,0.0,41,8.0,3,0,17
2019-04-11 18:00:00,1004.8,7.2,0,5.5,0.0,43,6.0,3,0,18
2019-04-11 19:00:00,1005.5,5.9,0,4.3,0.0,47,2.0,3,0,19
2019-04-11 20:00:00,1005.7,5.4,0,4.5,0.0,46,2.0,3,0,20
2019-04-11 21:00:00,1005.6,4.7,0,3.9,0.0,48,3.0,3,0,21
2019-04-11 22:00:00,1005.9,4.2,0,3.9,0.0,50,2.0,3,0,22
2019-04-11 23:00:00,1006.1,4.2,8,3.7,0.0,54,7.0,3,0,23
2019-04-12 00:00:00,1006.3,4.3,8,3.1,0.0,55,5.0,4,0,0
2019-04-12 01:00:00,1006.4,4.2,8,3.1,0.0,55,3.0,4,0,1
2019-04-12 02:00:00,1006.4,4.2,8,3.2,0.0,54,0.0,4,0,2
2019-04-12 03:00:00,1006.3,3.9,8,3.1,0.0,54,1.0,4,0,3
2019-04-12 04:00:00,1006.3,3.7,8,3.2,0.0,54,0.0,4,0,4
2019-04-12 05:00:00,1006.2,3.5,8,2.3,0.0,55,5.0,4,0,5
2019-04-12 06:00:00,1006.6,3.8,8,2.5,0.0,53,10.0,4,0,6
2019-04-12 07:00:00,1006.8,4.3,8,4.1,0.0,47,8.0,4,0,7
2019-04-12 08:00:00,1006.7,4.8,8,3.7,0.0,47,2.0,4,0,8
2019-04-12 09:00:00,1006.9,4.6,7,3.5,0.0,50,2.0,4,0,9
2019-04-12 10:00:00,1006.9,4.3,7,3.5,0.0,56,5.0,4,0,10
2019-04-12 11:00:00,1006.8,4.7,7,3.4,0.0,52,9.0,4,0,11
2019-04-12 12:00:00,1007.0,3.1,8,5.3,0.0,66,5.0,4,0,12
2019-04-12 13:00:00,1006.6,4.5,8,3.9,0.0,55,4.0,4,0,13
2019-04-12 14:00:00,1006.4,4.7,8,3.7,0.0,56,13.0,4,0,14
2019-04-12 15:00:00,1006.5,4.7,8,3.7,0.0,52,6.0,4,0,15
