Zeitstempel,airPressure,airTemperature,cloudCoverage,windVelocity,precipitationAmount,relativeHumidity,numOfRentedBikes,dayOfTheWeek,isWeekend,hour
2019-03-28 08:00:00,1023.4,6.4,8,1.4,0.0,81,154.0,3,0,8
2019-03-28 09:00:00,1023.8,7.6,8,0.6,0.0,75,87.0,3,0,9
2019-03-28 10:00:00,1024.2,8.4,8,1.0,0.0,72,117.0,3,0,10
2019-03-28 11:00:00,1023.8,10.1,8,1.1,0.0,68,139.0,3,0,11
2019-03-28 12:00:00,1023.3,12.3,7,2.2,0.0,59,156.0,3,0,12
2019-03-28 13:00:00,1023.1,12.8,7,3.2,0.0,54,172.0,3,0,13
2019-03-28 14:00:00,1022.8,12.6,8,3.4,0.0,54,184.0,3,0,14
2019-03-28 15:00:00,1022.7,12.5,8,2.9,0.0,56,239.0,3,0,15
2019-03-28 16:00:00,1022.3,12.2,8,2.7,0.0,57,291.0,3,0,16
2019-03-28 17:00:00,1022.3,12.1,8,2.3,0.0,57,292.0,3,0,17
2019-03-28 18:00:00,1022.6,11.6,7,2.7,0.0,59,196.0,3,0,18
2019-03-28 19:00:00,1022.7,10.4,7,2.8,0.0,66,154.0,3,0,19
2019-03-28 20:00:00,1022.6,8.9,0,2.2,0.0,71,153.0,3,0,20
2019-03-28 21:00:00,1022.4,7.5,0,2.2,0.0,79,111.0,3,0,21
2019-03-28 22:00:00,1022.1,7.5,0,3.1,0.0,79,63.0,3,0,22
2019-03-28 23:00:00,1022.2,4.6,0,1.3,0.0,86,41.0,3,0,23
2019-03-29 00:00:00,1022.2,4.7,0,1.2,0.0,90,37.0,4,0,0
2019-03-29 01:00:00,1022.2,2.9,0,2.0,0.0,94,25.0,4,0,1
2019-03-29 02:00:00,1021.8,2.2,0,1.5,0.0,94,20.0,4,0,2
2019-03-29 03:00:00,1021.1,4.1,0,2.4,0.0,96,12.0,4,0,3
2019-03-29 04:00:00,1021.1,2.6,0,2.5,0.0,96,15.0,4,0,4
2019-03-29 05:00:00,1021.1,1.6,0,1.6,0.0,99,47.0,4,0,5
2019-03-29 06:00:00,1020.9,0.9,0,1.6,0.0,95,147.0,4,0,6
2019-03-29 07:00:00,1021.0,5.2,0,2.5,0.0,93,171.0,4,0,7
2019-03-29 08:00:00,1021.0,9.2,0,1.9,0.0,75,151.0,4,0,8
2019-03-29 09:00:00,1020.6,12.0,0,4.3,0.0,65,123.0,4,0,9
2019-03-29 10:00:00,1020.0,14.1,1,3.6,0.0,58,148.0,4,0,10
2019-03-29 11:00:00,1019.2,15.4,2,3.9,0.0,51,186.0,4,0,11
2019-03-29 12:00:00,1018.2,16.2,2,4.7,0.0,50,230.0,4,0,12
2019-03-29 13:00:00,1017.5,17.1,2,3.5,0.0,46,219.0,4,0,13
2019-03-29 14:00:00,1016.5,17.5,1,1.8,0.0,46,231.0,4,0,14
2019-03-29 15:00:00,1015.7,18.3,0,2.9,0.0,44,270.0,4,0,15
2019-03-29 16:00:00,1014.9,18.0,0,3.2,0.0,45,268.0,4,0,16
2019-03-29 17:00:00,1014.6,17.3,0,4.1,0.0,46,271.0,4,0,17
2019-03-29 18:00:00,1014.5,15.1,0,3.4,0.0,52,192.0,4,0,18
2019-03-29 19:00:00,1014.8,13.8,0,2.5,0.0,55,161.0,4,0,19
2019-03-29 20:00:00,1014.8,12.5,0,3.5,0.0,59,128.0,4,0,20
2019-03-29 21:00:00,1014.5,11.3,0,2.6,0.0,61,105.0,4,0,21
2019-03-29 22:00:00,1014.1,10.2,0,3.0,0.0,66,111.0,4,0,22
2019-03-29 23:00:00,1013.8,9.7,0,2.1,0.0,68,82.0,4,0,23
2019-03-30 00:00:00,1013.5,7.3,0,3.1,0.0,79,82.0,5,1,0
2019-03-30 01:00:00,1013.1,8.5,0,3.0,0.0,72,42.0,5,1,1
2019-03-30 02:00:00,1012.7,6.1,0,3.0,0.0,82,36.0,5,1,2
2019-03-30 03:00:00,1012.5,2.6,0,3.0,0.0,91,30.0,5,1,3
2019-03-30 04:00:00,1012.1,4.0,0,3.3,0.0,90,20.0,5,1,4
2019-03-30 05:00:00,1011.8,1.5,1,1.7,0.0,96,16.0,5,1,5
2019-03-30 06:00:00,1011.6,6.6,0,3.0,0.0,80,25.0,5,1,6
2019-03-30 07:00:00,1011.7,7.9,0,3.0,0.0,73,73.0,5,1,7
2019-03-30 08:00:00,1011.6,11.0,1,2.7,0.0,64,96.0,5,1,8
2019-03-30 09:00:00,1011.6,14.6,1,2.9,0.0,53,133.0,5,1,9
2019-03-30 10:00:00,1011.0,16.9,1,3.2,0.0,44,141.0,5,1,10
2019-03-30 11:00:00,1010.5,18.2,1,5.5,0.0,40,198.0,5,1,11
2019-03-30 12:00:00,1009.9,19.3,1,3.9,0.0,36,197.0,5,1,12
2019-03-30 13:00:00,1009.4,19.8,1,5.6,0.0,35,210.0,5,1,13
2019-03-30 14:00:00,1009.1,19.7,1,4.2,0.0,36,275.0,5,1,14
2019-03-30 15:00:00,1008.5,19.8,1,4.6,0.0,36,213.0,5,1,15
2019-03-30 16:00:00,1008.2,19.0,1,5.0,0.0,36,209.0,5,1,16
2019-03-30 17:00:00,1008.3,17.7,1,5.1,0.0,40,234.0,5,1,17
2019-03-30 18:00:00,1008.4,14.8,1,3.9,0.0,47,179.0,5,1,18
2019-03-30 19:00:00,1008.9,13.6,1,1.1,0.0,51,165.0,5,1,19
2019-03-30 20:00:00,1009.0,10.9,1,2.4,0.0,59,153.0,5,1,20
2019-03-30 21:00:00,1009.2,10.1,1,2.1,0.0,65,90.0,5,1,21
2019-03-30 22:00:00,1009.0,7.4,1,1.9,0.0,78,96.0,5,1,22
2019-03-30 23:00:00,1009.3,7.5,1,2.3,0.0,77,72.0,5,1,23
2019-03-31 00:00:00,1009.2,5.5,1,1.9,0.0,85,87.0,6,1,0
2019-03-31 01:00:00,1009.2,4.2,1,1.9,0.0,88,79.0,6,1,1
2019-03-31 02:00:00,1009.0,4.1,0,2.3,0.0,90,40.0,6,1,2
2019-03-31 03:00:00,1008.8,3.9,0,1.6,0.0,92,26.0,6,1,3
2019-03-31 04:00:00,1009.1,3.3,0,1.6,0.0,93,19.0,6,1,4
2019-03-31 05:00:00,1009.5,2.9,1,2.5,0.0,94,18.0,6,1,5
2019-03-31 06:00:00,1010.1,2.8,1,2.2,0.0,94,32.0,6,1,6
2019-03-31 07:00:00,1010.1,6.1,1,1.9,0.0,89,62.0,6,1,7
2019-03-31 08:00:00,1010.4,9.7,0,1.1,0.0,71,86.0,6,1,8
2019-03-31 09:00:00,1010.7,11.9,0,1.9,0.0,66,119.0,6,1,9
2019-03-31 10:00:00,1010.7,14.2,1,2.3,0.0,59,155.0,6,1,10
2019-03-31 11:00:00,1010.6,15.4,3,4.9,0.0,56,133.0,6,1,11
2019-03-31 12:00:00,1011.0,13.3,7,6.1,0.0,62,139.0,6,1,12
2019-03-31 13:00:00,1011.1,12.5,7,6.7,0.0,63,196.0,6,1,13
2019-03-31 14:00:00,1010.8,13.0,6,7.2,0.0,59,178.0,6,1,14
2019-03-31 15:00:00,1010.6,13.6,5,6.5,0.0,58,188.0,6,1,15
2019-03-31 16:00:00,1010.8,13.3,5,4.8,0.0,57,165.0,6,1,16
2019-03-31 17:00:00,1010.8,12.6,5,5.1,0.0,58,137.0,6,1,17
2019-03-31 18:00:00,1010.9,11.1,7,4.8,0.0,61,123.0,6,1,18
2019-03-31 19:00:00,1011.5,9.5,7,3.9,0.0,67,85.0,6,1,19
2019-03-31 20:00:00,1011.9,8.9,6,2.6,0.0,68,66.0,6,1,20
2019-03-31 21:00:00,1012.2,8.2,3,0.8,0.0,70,40.0,6,1,21
2019-03-31 22:00:00,1012.3,6.1,2,1.1,0.0,78,32.0,6,1,22
2019-03-31 23:00:00,1012.4,4.9,1,0.5,0.0,83,12.0,6,1,23
2019-04-01 00:00:00,1011.9,4.5,1,0.6,0.0,84,10.0,0,0,0
2019-04-01 01:00:00,1011.8,3.0,1,1.6,0.0,90,4.0,0,0,1
2019-04-01 02:00:00,1011.5,3.5,1,3.3,0.0,83,12.0,0,0,2
2019-04-01 03:00:00,1011.4,2.6,0,2.8,0.0,84,16.0,0,0,3
2019-04-01 04:00:00,1011.1,0.1,0,1.8,0.0,94,54.0,0,0,4
2019-04-01 05:00:00,1011.0,0.4,0,1.4,0.0,94,134.0,0,0,5
2019-04-01 06:00:00,1011.0,2.2,1,1.8,0.0,85,169.0,0,0,6
2019-04-01 07:00:00,1011.1,4.8,1,0.9,0.0,77,189.0,0,0,7
2019-04-01 08:00:00,1011.0,8.0,1,3.2,0.0,60,127.0,0,0,8
2019-04-01 09:00:00,1010.7,9.8,1,4.1,0.0,54,173.0,0,0,9
2019-04-01 10:00:00,1010.2,11.2,1,2.9,0.0,50,186.0,0,0,10
2019-04-01 11:00:00,1009.4,13.0,1,3.0,0.0,46,235.0,0,0,11
2019-04-01 12:00:00,1008.8,14.6,1,1.4,0.0,45,213.0,0,0,12
2019-04-01 13:00:00,1007.8,15.8,1,3.6,0.0,42,271.0,0,0,13
2019-04-01 14:00:00,1006.9,16.4,1,1.9,0.0,40,340.0,0,0,14
2019-04-01 15:00:00,1006.1,17.1,1,3.1,0.0,38,338.0,0,0,15
2019-04-01 16:00:00,1005.3,17.1,1,2.5,0.0,39,345.0,0,0,16
2019-04-01 17:00:00,1004.8,16.3,1,2.8,0.0,42,261.0,0,0,17
2019-04-01 18:00:00,1004.6,15.1,1,3.1,0.0,45,182.0,0,0,18
2019-04-01 19:00:00,1004.6,13.3,1,3.0,0.0,51,156.0,0,0,19
2019-04-01 20:00:00,1004.7,12.2,0,3.6,0.0,54,105.0,0,0,20
2019-04-01 21:00:00,1004.4,11.0,0,4.3,0.0,58,81.0,0,0,21
2019-04-01 22:00:00,1003.9,10.1,0,2.3,0.0,60,47.0,0,0,22
2019-04-01 23:00:00,1003.5,9.0,0,2.2,0.0,63,26.0,0,0,23
2019-04-02 00:00:00,1002.9,7.8,0,2.8,0.0,68,14.0,1,0,0
2019-04-02 01:00:00,1002.2,7.6,2,2.8,0.0,69,15.0,1,0,1
2019-04-02 02:00:00,1001.5,7.7,2,3.5,0.0,68,10.0,1,0,2
2019-04-02 03:00:00,1000.5,7.1,1,2.7,0.0,72,22.0,1,0,3
2019-04-02 04:00:00,999.7,7.4,4,2.0,0.0,71,54.0,1,0,4
2019-04-02 05:00:00,999.1,7.2,5,2.6,0.0,72,152.0,1,0,5
2019-04-02 06:00:00,998.6,7.9,7,3.2,0.0,71,212.0,1,0,6
2019-04-02 07:00:00,998.1,9.4,7,3.6,0.0,65,190.0,1,0,7
2019-04-02 08:00:00,997.3,10.5,7,6.0,0.0,62,125.0,1,0,8
2019-04-02 09:00:00,996.5,12.1,7,6.0,0.0,59,157.0,1,0,9
2019-04-02 10:00:00,996.4,12.0,7,4.1,0.0,61,153.0,1,0,10
2019-04-02 11:00:00,995.7,13.6,8,2.9,0.0,58,211.0,1,0,11
2019-04-02 12:00:00,995.0,14.7,8,1.9,0.0,56,158.0,1,0,12
2019-04-02 13:00:00,994.2,15.0,8,0.9,0.0,57,225.0,1,0,13
2019-04-02 14:00:00,993.6,15.0,8,0.9,0.0,58,260.0,1,0,14
2019-04-02 15:00:00,992.8,16.3,6,5.4,0.0,52,314.0,1,0,15
2019-04-02 16:00:00,992.0,15.9,7,6.5,0.0,54,170.0,1,0,16
2019-04-02 17:00:00,992.2,12.8,7,3.6,0.0,66,206.0,1,0,17
2019-04-02 18:00:00,991.9,12.8,7,1.5,0.0,67,140.0,1,0,18
2019-04-02 19:00:00,993.0,11.7,7,7.1,0.0,68,66.0,1,0,19
2019-04-02 20:00:00,993.0,9.0,7,1.9,0.4,89,80.0,1,0,20
2019-04-02 21:00:00,992.6,9.2,7,2.6,0.0,80,63.0,1,0,21
2019-04-02 22:00:00,992.6,10.4,7,1.8,0.0,74,34.0,1,0,22
2019-04-02 23:00:00,992.4,10.7,7,4.7,0.0,72,23.0,1,0,23
2019-04-03 00:00:00,992.5,10.3,7,4.8,0.0,75,14.0,2,0,0
2019-04-03 01:00:00,992.0,7.9,6,1.5,0.4,95,5.0,2,0,1
2019-04-03 02:00:00,992.0,8.6,7,3.3,0.0,78,8.0,2,0,2
2019-04-03 03:00:00,991.6,8.1,7,1.2,0.0,83,21.0,2,0,3
2019-04-03 04:00:00,991.3,7.2,7,1.5,0.0,88,41.0,2,0,4
2019-04-03 05:00:00,991.2,7.2,8,1.1,0.0,88,94.0,2,0,5
2019-04-03 06:00:00,991.3,6.5,8,1.3,1.0,93,81.0,2,0,6
2019-04-03 07:00:00,991.6,6.1,8,0.7,0.9,95,105.0,2,0,7
2019-04-03 08:00:00,991.3,6.4,8,1.7,1.3,94,101.0,2,0,8
2019-04-03 09:00:00,991.3,7.1,8,1.9,0.1,91,130.0,2,0,9
2019-04-03 10:00:00,991.6,7.8,8,2.2,0.0,86,154.0,2,0,10
2019-04-03 11:00:00,991.0,8.6,8,2.9,0.0,81,198.0,2,0,11
2019-04-03 12:00:00,990.4,8.8,8,2.9,0.0,75,157.0,2,0,12
2019-04-03 13:00:00,990.2,9.1,8,3.1,0.0,75,204.0,2,0,13
2019-04-03 14:00:00,989.6,9.4,8,2.5,0.0,73,216.0,2,0,14
2019-04-03 15:00:00,989.3,9.5,8,2.0,0.0,73,250.0,2,0,15
2019-04-03 16:00:00,989.5,7.2,8,2.6,1.0,87,226.0,2,0,16
2019-04-03 17:00:00,989.1,6.8,8,2.3,0.5,93,216.0,2,0,17
2019-04-03 18:00:00,989.5,6.9,8,3.7,0.0,91,140.0,2,0,18
2019-04-03 19:00:00,989.9,6.4,8,3.0,0.0,91,108.0,2,0,19
2019-04-03 20:00:00,990.3,6.1,8,3.4,0.1,91,81.0,2,0,20
2019-04-03 21:00:00,989.9,5.6,8,3.1,0.0,94,73.0,2,0,21
2019-04-03 22:00:00,989.6,5.3,8,3.1,0.0,95,32.0,2,0,22
2019-04-03 23:00:00,989.6,5.6,8,2.3,0.0,93,30.0,2,0,23
2019-04-04 00:00:00,988.8,5.4,8,2.8,0.0,93,11.0,3,0,0
2019-04-04 01:00:00,988.8,5.1,7,3.1,0.0,94,12.0,3,0,1
2019-04-04 02:00:00,988.0,4.8,7,3.5,0.0,94,11.0,3,0,2
2019-04-04 03:00:00,988.0,4.5,7,3.2,0.0,93,26.0,3,0,3
2019-04-04 04:00:00,987.5,4.6,8,2.5,0.0,93,54.0,3,0,4
2019-04-04 05:00:00,987.1,4.5,8,2.1,0.0,93,169.0,3,0,5
2019-04-04 06:00:00,987.5,4.4,8,1.4,0.0,93,178.0,3,0,6
2019-04-04 07:00:00,987.9,5.1,8,1.6,0.0,92,189.0,3,0,7
2019-04-04 08:00:00,988.1,5.6,8,2.4,0.0,93,117.0,3,0,8
2019-04-04 09:00:00,988.2,5.8,8,2.5,0.2,91,120.0,3,0,9
2019-04-04 10:00:00,988.3,6.3,8,2.1,0.1,81,134.0,3,0,10
2019-04-04 11:00:00,988.1,6.6,8,2.3,0.0,81,147.0,3,0,11
2019-04-04 12:00:00,988.8,6.1,8,2.4,0.3,88,107.0,3,0,12
2019-04-04 13:00:00,988.9,6.2,8,2.7,0.5,84,162.0,3,0,13
2019-04-04 14:00:00,989.8,6.3,8,2.1,0.1,86,143.0,3,0,14
2019-04-04 15:00:00,990.3,6.6,8,1.6,0.5,84,169.0,3,0,15
2019-04-04 16:00:00,990.7,6.9,8,0.5,0.0,80,191.0,3,0,16
2019-04-04 17:00:00,991.0,7.2,7,1.2,0.0,81,180.0,3,0,17
2019-04-04 18:00:00,991.4,6.3,7,1.4,0.0,86,147.0,3,0,18
2019-04-04 19:00:00,992.2,5.8,6,1.3,0.0,90,133.0,3,0,19
2019-04-04 20:00:00,992.4,4.7,6,1.6,0.0,96,121.0,3,0,20
2019-04-04 21:00:00,993.1,4.3,7,1.7,0.0,95,82.0,3,0,21
2019-04-04 22:00:00,993.0,4.7,7,1.7,0.0,88,48.0,3,0,22
2019-04-04 23:00:00,993.4,3.1,7,1.3,0.0,97,37.0,3,0,23
2019-04-05 00:00:00,993.7,3.4,7,2.3,0.0,95,31.0,4,0,0
2019-04-05 01:00:00,993.5,3.9,7,2.1,0.0,94,28.0,4,0,1
2019-04-05 02:00:00,994.0,3.7,8,1.5,0.0,96,13.0,4,0,2
2019-04-05 03:00:00,993.9,3.5,8,1.3,0.0,95,23.0,4,0,3
2019-04-05 04:00:00,993.9,3.3,8,0.5,0.0,97,54.0,4,0,4
2019-04-05 05:00:00,994.6,3.1,7,1.0,0.0,98,150.0,4,0,5
2019-04-05 06:00:00,994.8,3.1,7,2.0,0.0,99,192.0,4,0,6
2019-04-05 07:00:00,994.6,4.8,7,0.1,0.0,93,186.0,4,0,7
2019-04-05 08:00:00,995.0,5.9,7,1.2,0.0,89,123.0,4,0,8
2019-04-05 09:00:00,995.1,7.2,7,0.8,0.0,80,143.0,4,0,9
2019-04-05 10:00:00,995.0,7.8,8,1.6,0.0,76,199.0,4,0,10
2019-04-05 11:00:00,994.9,8.5,8,1.6,0.0,74,198.0,4,0,11
2019-04-05 12:00:00,994.7,8.6,8,3.6,0.0,75,211.0,4,0,12
2019-04-05 13:00:00,994.3,8.4,8,3.1,0.0,75,222.0,4,0,13
2019-04-05 14:00:00,993.9,8.7,8,3.0,0.0,76,253.0,4,0,14
2019-04-05 15:00:00,993.4,8.9,8,3.3,0.0,75,237.0,4,0,15
2019-04-05 16:00:00,993.3,8.7,8,3.2,0.0,78,258.0,4,0,16
2019-04-05 17:00:00,993.5,8.5,8,3.1,0.0,79,210.0,4,0,17
2019-04-05 18:00:00,993.7,8.3,8,2.7,0.0,81,198.0,4,0,18
2019-04-05 19:00:00,993.9,7.9,8,2.4,0.0,84,155.0,4,0,19
2019-04-05 20:00:00,993.9,7.7,8,2.0,0.0,86,128.0,4,0,20
2019-04-05 21:00:00,993.9,7.5,8,1.8,0.0,86,101.0,4,0,21
2019-04-05 22:00:00,993.7,7.2,8,1.3,0.0,90,98.0,4,0,22
2019-04-05 23:00:00,993.6,7.4,8,2.2,0.0,89,87.0,4,0,23
2019-04-06 00:00:00,993.6,7.3,8,1.5,0.0,89,50.0,5,1,0
2019-04-06 01:00:00,993.3,7.5,8,1.5,0.0,88,47.0,5,1,1
2019-04-06 02:00:00,993.2,7.3,7,1.8,0.0,91,28.0,5,1,2
2019-04-06 03:00:00,993.1,7.0,7,1.9,0.0,93,17.0,5,1,3
2019-04-06 04:00:00,993.2,6.9,8,2.3,0.0,93,21.0,5,1,4
2019-04-06 05:00:00,993.3,7.2,7,2.0,0.0,92,21.0,5,1,5
2019-04-06 06:00:00,993.8,7.7,7,2.2,0.0,91,74.0,5,1,6
2019-04-06 07:00:00,994.0,8.6,7,2.2,0.0,89,120.0,5,1,7
2019-04-06 08:00:00,994.0,9.2,7,3.0,0.0,84,111.0,5,1,8
2019-04-06 09:00:00,993.9,10.9,7,3.0,0.0,73,130.0,5,1,9
2019-04-06 10:00:00,993.6,11.8,7,4.1,0.0,69,185.0,5,1,10
2019-04-06 11:00:00,993.1,14.5,4,6.3,0.0,59,197.0,5,1,11
2019-04-06 12:00:00,992.7,16.0,4,5.1,0.0,55,241.0,5,1,12
2019-04-06 13:00:00,992.4,15.8,5,6.8,0.0,53,216.0,5,1,13
2019-04-06 14:00:00,992.4,16.3,6,6.1,0.0,54,262.0,5,1,14
2019-04-06 15:00:00,992.4,16.1,7,5.2,0.0,54,260.0,5,1,15
2019-04-06 16:00:00,992.3,16.0,6,4.8,0.0,54,234.0,5,1,16
2019-04-06 17:00:00,992.2,16.0,6,3.4,0.0,55,202.0,5,1,17
2019-04-06 18:00:00,992.2,14.4,7,0.7,0.0,62,194.0,5,1,18
2019-04-06 19:00:00,992.5,12.5,7,0.9,0.0,71,173.0,5,1,19
2019-04-06 20:00:00,992.6,9.8,7,0.6,0.0,83,130.0,5,1,20
2019-04-06 21:00:00,992.5,9.0,7,1.3,0.0,87,130.0,5,1,21
2019-04-06 22:00:00,992.3,8.0,7,1.6,0.0,90,129.0,5,1,22
2019-04-06 23:00:00,992.3,7.0,7,1.9,0.0,90,100.0,5,1,23
2019-04-07 00:00:00,992.1,6.4,7,1.5,0.0,97,84.0,6,1,0
2019-04-07 01:00:00,992.0,6.5,7,1.2,0.0,100,58.0,6,1,1
2019-04-07 02:00:00,992.0,6.1,6,2.1,0.0,98,47.0,6,1,2
2019-04-07 03:00:00,991.9,6.0,5,1.2,0.0,98,27.0,6,1,3
2019-04-07 04:00:00,992.1,6.4,4,1.4,0.0,99,21.0,6,1,4
2019-04-07 05:00:00,992.5,5.7,4,2.3,0.0,98,19.0,6,1,5
2019-04-07 06:00:00,992.8,5.2,6,1.4,0.0,98,40.0,6,1,6
2019-04-07 07:00:00,993.0,10.0,5,0.4,0.0,85,68.0,6,1,7
2019-04-07 08:00:00,993.2,13.2,4,0.8,0.0,72,88.0,6,1,8
2019-04-07 09:00:00,993.3,16.4,3,3.4,0.0,56,142.0,6,1,9
2019-04-07 10:00:00,993.4,17.2,3,3.4,0.0,50,200.0,6,1,10
2019-04-07 11:00:00,993.4,18.7,2,4.8,0.0,40,221.0,6,1,11
2019-04-07 12:00:00,993.0,19.1,1,5.7,0.0,38,247.0,6,1,12
2019-04-07 13:00:00,993.2,19.2,1,5.7,0.0,41,270.0,6,1,13
2019-04-07 14:00:00,993.0,20.6,1,5.4,0.0,37,237.0,6,1,14
2019-04-07 15:00:00,993.0,19.2,2,5.3,0.0,40,268.0,6,1,15
2019-04-07 16:00:00,993.1,19.9,3,3.5,0.0,39,249.0,6,1,16
2019-04-07 17:00:00,993.4,19.2,4,4.9,0.0,39,195.0,6,1,17
2019-04-07 18:00:00,993.9,18.0,6,3.0,0.0,45,174.0,6,1,18
2019-04-07 19:00:00,994.6,15.0,4,2.5,0.0,60,126.0,6,1,19
2019-04-07 20:00:00,995.1,13.9,4,2.1,0.0,62,85.0,6,1,20
2019-04-07 21:00:00,995.2,12.2,2,1.6,0.0,68,67.0,6,1,21
2019-04-07 22:00:00,995.4,11.8,1,2.2,0.0,69,41.0,6,1,22
2019-04-07 23:00:00,995.6,9.6,3,2.6,0.0,75,19.0,6,1,23
2019-04-08 00:00:00,995.9,8.9,3,1.0,0.0,81,10.0,0,0,0
2019-04-08 01:00:00,996.1,7.1,2,1.8,0.0,89,5.0,0,0,1
2019-04-08 02:00:00,996.2,7.7,2,0.8,0.0,88,9.0,0,0,2
2019-04-08 03:00:00,996.6,6.8,1,1.9,0.0,91,15.0,0,0,3
2019-04-08 04:00:00,996.9,5.6,3,1.4,0.0,94,62.0,0,0,4
2019-04-08 05:00:00,997.1,5.4,5,1.3,0.0,95,156.0,0,0,5
2019-04-08 06:00:00,997.5,5.7,6,1.9,0.0,96,203.0,0,0,6
2019-04-08 07:00:00,997.8,9.1,7,0.6,0.0,87,208.0,0,0,7
2019-04-08 08:00:00,998.1,10.4,7,1.6,0.0,88,123.0,0,0,8
2019-04-08 09:00:00,998.3,11.7,5,1.7,0.0,80,156.0,0,0,9
2019-04-08 10:00:00,998.2,12.9,4,2.9,0.0,79,205.0,0,0,10
2019-04-08 11:00:00,998.0,14.9,3,2.5,0.0,72,193.0,0,0,11
2019-04-08 12:00:00,997.9,16.6,3,3.2,0.0,64,213.0,0,0,12
2019-04-08 13:00:00,997.9,17.3,7,2.8,0.0,57,259.0,0,0,13
2019-04-08 14:00:00,997.5,13.5,7,7.8,0.0,73,221.0,0,0,14
2019-04-08 15:00:00,997.7,15.8,7,1.6,0.0,60,312.0,0,0,15
2019-04-08 16:00:00,997.6,14.8,7,2.0,0.0,66,310.0,0,0,16
2019-04-08 17:00:00,997.5,14.3,7,1.9,0.0,77,196.0,0,0,17
2019-04-08 18:00:00,998.1,13.8,7,1.1,0.0,78,156.0,0,0,18
2019-04-08 19:00:00,998.6,13.1,7,2.9,0.0,83,131.0,0,0,19
2019-04-08 20:00:00,998.8,12.8,8,3.3,0.0,87,108.0,0,0,20
2019-04-08 21:00:00,998.9,12.5,8,1.7,0.0,84,70.0,0,0,21
2019-04-08 22:00:00,998.8,11.9,8,2.2,0.0,87,37.0,0,0,22
2019-04-08 23:00:00,999.1,11.1,7,1.6,0.0,89,21.0,0,0,23
2019-04-09 00:00:00,998.9,10.9,8,2.0,0.0,90,13.0,1,0,0
2019-04-09 01:00:00,998.7,10.6,8,1.0,0.0,92,9.0,1,0,1
2019-04-09 02:00:00,998.7,10.0,8,1.5,0.0,96,10.0,1,0,2
2019-04-09 03:00:00,998.6,9.2,6,1.6,0.0,98,27.0,1,0,3
2019-04-09 04:00:00,998.6,8.8,6,2.6,0.0,99,73.0,1,0,4
2019-04-09 05:00:00,998.8,7.7,6,1.8,0.0,98,161.0,1,0,5
2019-04-09 06:00:00,999.0,8.5,7,2.9,0.0,99,216.0,1,0,6
2019-04-09 07:00:00,999.2,9.6,7,2.5,0.0,96,213.0,1,0,7
2019-04-09 08:00:00,999.3,11.6,6,0.6,0.0,88,125.0,1,0,8
2019-04-09 09:00:00,999.3,12.7,6,0.6,0.0,83,171.0,1,0,9
2019-04-09 10:00:00,999.1,14.5,5,1.2,0.0,73,218.0,1,0,10
2019-04-09 11:00:00,998.6,16.9,4,1.2,0.0,57,256.0,1,0,11
2019-04-09 12:00:00,998.3,17.2,6,2.5,0.0,59,223.0,1,0,12
2019-04-09 13:00:00,997.8,18.2,7,3.7,0.0,48,262.0,1,0,13
2019-04-09 14:00:00,998.1,13.5,8,3.5,10.0,67,239.0,1,0,14
2019-04-09 15:00:00,997.8,13.2,8,2.4,0.3,81,307.0,1,0,15
2019-04-09 16:00:00,997.9,13.2,8,3.2,0.0,85,281.0,1,0,16
2019-04-09 17:00:00,997.9,13.2,8,4.4,0.0,78,246.0,1,0,17
2019-04-09 18:00:00,998.1,13.4,8,4.5,0.0,68,198.0,1,0,18
2019-04-09 19:00:00,998.5,13.0,8,4.8,0.0,67,109.0,1,0,19
2019-04-09 20:00:00,999.0,12.5,8,4.0,0.0,67,117.0,1,0,20
2019-04-09 21:00:00,999.4,11.8,7,3.1,0.0,70,86.0,1,0,21
2019-04-09 22:00:00,999.8,10.8,6,2.2,0.0,75,55.0,1,0,22
2019-04-09 23:00:00,1000.1,11.0,5,3.2,0.0,70,25.0,1,0,23
2019-04-10 00:00:00,1000.3,10.5,6,3.9,0.0,66,12.0,2,0,0
2019-04-10 01:00:00,1000.4,9.0,5,1.8,0.0,77,16.0,2,0,1
2019-04-10 02:00:00,1000.3,7.4,5,3.0,0.0,85,7.0,2,0,2
2019-04-10 03:00:00,1000.1,5.8,2,2.3,0.0,92,29.0,2,0,3
2019-04-10 04:00:00,1000.3,4.7,1,2.6,0.0,96,67.0,2,0,4
2019-04-10 05:00:00,1000.9,4.1,2,3.4,0.0,94,169.0,2,0,5
2019-04-10 06:00:00,1001.6,4.3,5,2.5,0.0,88,212.0,2,0,6
2019-04-10 07:00:00,1001.8,6.1,5,2.5,0.0,77,202.0,2,0,7
2019-04-10 08:00:00,1002.2,8.0,5,2.2,0.0,67,155.0,2,0,8
2019-04-10 09:00:00,1002.5,9.6,5,2.0,0.0,61,190.0,2,0,9
2019-04-10 10:00:00,1002.4,10.8,6,4.9,0.0,55,203.0,2,0,10
2019-04-10 11:00:00,1002.3,12.0,5,3.8,0.0,49,232.0,2,0,11
2019-04-10 12:00:00,1002.3,13.4,6,2.7,0.0,42,193.0,2,0,12
2019-04-10 13:00:00,1002.2,14.2,6,3.5,0.0,44,252.0,2,0,13
2019-04-10 14:00:00,1002.2,14.2,4,3.3,0.0,40,297.0,2,0,14
2019-04-10 15:00:00,1002.4,14.4,2,5.9,0.0,41,328.0,2,0,15
