"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201901111700","8","0","3"
"N_MN008","1303","201901111800","7","0","3"
"N_MN008","1303","201901111900","7","0","3"
"N_MN008","1303","201901112000","7","0","3"
"N_MN008","1303","201901112100","8","0","3"
"N_MN008","1303","201901112200","7","0","3"
"N_MN008","1303","201901112300","8","0","3"
"N_MN008","1303","201901120000","7","0","3"
"N_MN008","1303","201901120100","8","0","3"
"N_MN008","1303","201901120200","8","0","3"
"N_MN008","1303","201901120300","7","0","3"
"N_MN008","1303","201901120400","8","0","3"
"N_MN008","1303","201901120500","7","0","3"
"N_MN008","1303","201901120600","7","0","3"
"N_MN008","1303","201901120700","7","0","3"
"N_MN008","1303","201901120800","8","0","3"
"N_MN008","1303","201901120900","8","0","3"
"N_MN008","1303","201901121000","8","0","3"
"N_MN008","1303","201901121100","8","0","3"
"N_MN008","1303","201901121200","8","0","3"
"N_MN008","1303","201901121300","8","0","3"
"N_MN008","1303","201901121400","8","0","3"
"N_MN008","1303","201901121500","7","0","3"
"N_MN008","1303","201901121600","7","0","3"
"N_MN008","1303","201901121700","8","0","3"
"N_MN008","1303","201901121800","8","0","3"
"N_MN008","1303","201901121900","7","0","3"
"N_MN008","1303","201901122000","8","0","3"
"N_MN008","1303","201901122100","8","0","3"
"N_MN008","1303","201901122200","8","0","3"
"N_MN008","1303","201901122300","8","0","3"
"N_MN008","1303","201901130000","8","0","3"
"N_MN008","1303","201901130100","8","0","3"
"N_MN008","1303","201901130200","7","0","3"
"N_MN008","1303","201901130300","8","0","3"
"N_MN008","1303","201901130400","8","0","3"
"N_MN008","1303","201901130500","8","0","3"
"N_MN008","1303","201901130600","8","0","3"
"N_MN008","1303","201901130700","7","0","3"
"N_MN008","1303","201901130800","8","0","3"
"N_MN008","1303","201901130900","8","0","3"
"N_MN008","1303","201901131000","7","0","3"
"N_MN008","1303","201901131100","8","0","3"
"N_MN008","1303","201901131200","8","0","3"
"N_MN008","1303","201901131300","7","0","3"
"N_MN008","1303","201901131400","8","0","3"
"N_MN008","1303","201901131500","7","0","3"
"N_MN008","1303","201901131600","7","0","3"
"N_MN008","1303","201901131700","8","0","3"
"N_MN008","1303","201901131800","7","0","3"
"N_MN008","1303","201901131900","7","0","3"
"N_MN008","1303","201901132000","8","0","3"
"N_MN008","1303","201901132100","7","0","3"
"N_MN008","1303","201901132200","8","0","3"
"N_MN008","1303","201901132300","7","0","3"
"N_MN008","1303","201901140000","8","0","3"
"N_MN008","1303","201901140100","8","0","3"
"N_MN008","1303","201901140200","7","0","3"
"N_MN008","1303","201901140300","8","0","3"
"N_MN008","1303","201901140400","8","0","3"
"N_MN008","1303","201901140500","8","0","3"
"N_MN008","1303","201901140600","8","0","3"
"N_MN008","1303","201901140700","8","0","3"
"N_MN008","1303","201901140800","7","0","3"
"N_MN008","1303","201901140900","8","0","3"
"N_MN008","1303","201901141000","5","0","3"
"N_MN008","1303","201901141100","7","0","3"
"N_MN008","1303","201901141200","6","0","3"
"N_MN008","1303","201901141300","8","0","3"
"N_MN008","1303","201901141400","7","0","3"
"N_MN008","1303","201901141500","7","0","3"
"N_MN008","1303","201901141600","6","0","3"
"N_MN008","1303","201901141700","8","0","3"
"N_MN008","1303","201901141800","8","0","3"
"N_MN008","1303","201901141900","7","0","3"
"N_MN008","1303","201901142000","7","0","3"
"N_MN008","1303","201901142100","8","0","3"
"N_MN008","1303","201901142200","6","0","3"
"N_MN008","1303","201901142300","3","0","3"
"N_MN008","1303","201901150000","1","0","3"
"N_MN008","1303","201901150100","5","0","3"
"N_MN008","1303","201901150200","7","0","3"
"N_MN008","1303","201901150300","8","0","3"
"N_MN008","1303","201901150400","8","0","3"
"N_MN008","1303","201901150600","8","0","3"
"N_MN008","1303","201901150700","8","0","3"
"N_MN008","1303","201901150800","8","0","3"
"N_MN008","1303","201901150900","8","0","3"
"N_MN008","1303","201901151000","8","0","3"
"N_MN008","1303","201901151100","8","0","3"
"N_MN008","1303","201901151200","8","0","3"
"N_MN008","1303","201901151300","7","0","3"
"N_MN008","1303","201901151400","7","0","3"
"N_MN008","1303","201901151500","8","0","3"
"N_MN008","1303","201901151600","7","0","3"
"N_MN008","1303","201901151700","8","0","3"
"N_MN008","1303","201901151800","8","0","3"
"N_MN008","1303","201901151900","8","0","3"
"N_MN008","1303","201901152000","7","0","3"
"N_MN008","1303","201901152100","8","0","3"
"N_MN008","1303","201901152200","7","0","3"
"N_MN008","1303","201901152300","8","0","3"
"N_MN008","1303","201901160000","8","0","3"
"N_MN008","1303","201901160100","8","0","3"
"N_MN008","1303","201901160200","8","0","3"
"N_MN008","1303","201901160300","8","0","3"
